統計期,統計區,總計 (公噸),一般垃圾 (公噸),巨大垃圾 (公噸),資源垃圾 (公噸),廚餘 (公噸),平均每人每日一般廢棄物產生量 (公斤)
2005-12-01,金門縣,1433,1058,8,300,67,0.661
2017-04-01,臺東縣,7040,2957,31,3449,604,1.065
2005-12-01,連江縣,1067,554,165,175,173,3.308
2017-04-01,花蓮縣,9034,4061,25,4483,466,0.911
2017-04-01,澎湖縣,3124,1303,49,1424,348,1.008
2017-04-01,基隆市,12835,5002,136,6712,985,1.15
2017-04-01,新竹市,12876,4573,169,6950,1185,0.979
2017-04-01,嘉義市,6905,2693,66,3608,538,0.853
2017-04-01,金門縣,2681,1140,30,1330,181,0.66
2017-04-01,連江縣,511,168,40,204,99,1.342
2017-05-01,新北市,86290,29088,3655,42830,10717,0.699
2017-05-01,臺北市,71389,20839,1171,43366,6013,0.856
2017-05-01,桃園市,64019,23083,35,39027,1874,0.955
2017-05-01,臺中市,70167,28620,290,37482,3775,0.816
2017-05-01,臺南市,51568,16923,1392,27058,6195,0.882
2017-05-01,高雄市,79709,29168,994,42875,6672,0.925
2017-05-01,宜蘭縣,13993,5984,291,7113,605,0.987
2017-05-01,新竹縣,14904,6605,90,7545,664,0.876
2017-05-01,苗栗縣,16832,7752,218,7719,1143,0.975
2017-05-01,彰化縣,35668,16865,399,17022,1382,0.895
2017-05-01,南投縣,14808,7234,64,6629,880,0.948
2017-05-01,雲林縣,15795,7211,184,6975,1426,0.735
2017-05-01,嘉義縣,15650,6162,95,8255,1138,0.983
2017-05-01,屏東縣,24611,11394,573,11677,967,0.953
2017-05-01,臺東縣,7190,3071,33,3481,605,1.053
2017-05-01,花蓮縣,9485,4270,25,4726,464,0.927
2017-05-01,澎湖縣,3495,1477,44,1562,412,1.09
2017-05-01,基隆市,13410,5387,154,6890,979,1.163
2017-05-01,新竹市,12958,4503,258,6958,1240,0.953
2017-05-01,嘉義市,7645,3002,78,3970,595,0.914
2017-05-01,金門縣,2850,1168,60,1407,214,0.678
2017-05-01,連江縣,525,173,40,214,99,1.334
2006-01-01,新北市,114959,79758,6531,22226,6443,0.992
2017-06-01,新北市,89290,27237,4292,46868,10893,0.747
2006-01-01,臺北市,89361,53228,2917,28797,4419,1.102
2017-06-01,臺北市,59733,14478,1237,37877,6141,0.74
2006-01-01,桃園市,62100,38409,1001,17451,5239,1.065
2017-06-01,桃園市,82483,40074,37,40506,1867,1.27
2006-01-01,臺中市,64197,39904,2013,16806,5475,0.808
2017-06-01,臺中市,75787,32068,423,39531,3765,0.91
2006-01-01,臺中市(舊),25827,13721,824,8105,3176,0.81
2017-06-01,臺南市,53264,17730,1493,27528,6513,0.941
2006-01-01,臺中縣,38370,26182,1189,8700,2299,0.807
2017-06-01,高雄市,80434,29927,942,42898,6667,0.965
2006-01-01,臺南市,63343,40919,3928,15814,2682,1.097
2017-06-01,宜蘭縣,14439,6092,340,7358,648,1.053
2006-01-01,臺南市(舊),33778,17387,2515,12022,1853,1.44
2017-06-01,新竹縣,15266,6662,117,7785,702,0.926
2006-01-01,臺南縣,29564,23531,1412,3792,828,0.862
2017-06-01,苗栗縣,19122,7670,254,10027,1171,1.145
2006-01-01,高雄市,89537,53560,2564,29591,3821,1.049
2017-06-01,彰化縣,35820,16655,515,17282,1368,0.929
2006-01-01,高雄市(舊),54546,28843,1557,22136,2010,1.165
2017-06-01,南投縣,14704,7515,69,6296,824,0.974
2006-01-01,高雄縣,34991,24717,1007,7455,1811,0.908
2017-06-01,雲林縣,15882,6964,300,7189,1429,0.764
2006-01-01,宜蘭縣,14095,8201,161,3962,1770,0.985
2017-06-01,嘉義縣,15747,6116,110,8394,1127,1.023
2006-01-01,新竹縣,11922,8947,175,2517,283,0.807
2017-06-01,屏東縣,26243,12241,509,12539,953,1.05
2006-01-01,苗栗縣,16292,11556,427,3622,687,0.948
2017-06-01,臺東縣,7538,3038,32,3803,664,1.141
2006-01-01,彰化縣,35467,25656,1357,6457,1996,0.87
2017-06-01,花蓮縣,10090,4460,48,5070,512,1.019
2006-01-01,南投縣,15281,8807,250,4926,1297,0.918
2017-06-01,澎湖縣,3517,1461,47,1593,416,1.134
2006-01-01,雲林縣,18125,13467,658,3377,622,0.808
2017-06-01,基隆市,14175,5707,245,7251,972,1.27
2006-01-01,嘉義縣,15052,11819,290,2331,611,0.871
2017-06-01,新竹市,13821,5211,304,7087,1220,1.049
2006-01-01,屏東縣,24927,19387,338,4136,1066,0.895
2017-06-01,嘉義市,7722,2879,283,4024,537,0.954
2006-01-01,臺東縣,6990,4772,119,1355,744,0.946
2017-06-01,金門縣,2724,1069,43,1417,195,0.67
2006-01-01,花蓮縣,11425,6739,504,3168,1014,1.064
2017-06-01,連江縣,533,173,40,222,99,1.398
2006-01-01,澎湖縣,3043,1915,35,862,231,1.061
2017-07-01,新北市,86022,25940,4410,45524,10147,0.697
2006-01-01,基隆市,14918,9108,451,4571,788,1.229
2017-07-01,臺北市,58184,13654,1232,37448,5850,0.698
2006-01-01,新竹市,16232,10124,50,4812,1246,1.34
2017-07-01,桃園市,76594,34527,39,40267,1761,1.139
2006-01-01,嘉義市,7535,6295,276,567,397,0.895
2017-07-01,臺中市,73876,30207,528,39481,3660,0.858
2006-01-01,金門縣,1609,1107,14,410,77,0.737
2017-07-01,臺南市,55856,20480,1743,27022,6612,0.955
2006-01-01,連江縣,1122,522,211,172,217,3.52
2017-07-01,高雄市,80703,30343,1017,42555,6788,0.937
2006-02-01,新北市,99021,68059,4761,19779,6422,0.946
2017-07-01,宜蘭縣,14745,6318,406,7556,466,1.041
2006-02-01,臺北市,69919,40057,893,23718,5251,0.954
2017-07-01,新竹縣,14907,6605,139,7489,675,0.875
2006-02-01,桃園市,54629,33025,390,16087,5127,1.036
2017-07-01,苗栗縣,17318,7416,272,8572,1058,1.004
2006-02-01,臺中市,56983,35225,1e3,15156,5602,0.793
2017-07-01,彰化縣,34302,16139,387,16739,1037,0.862
2006-02-01,臺中市(舊),23067,11664,283,7896,3224,0.799
2017-07-01,南投縣,16072,7672,116,7486,798,1.031
2006-02-01,臺中縣,33916,23561,718,7261,2377,0.79
2017-07-01,雲林縣,16012,7125,269,7209,1409,0.746
2006-02-01,臺南市,58409,37606,2302,15767,2734,1.12
2017-07-01,嘉義縣,15733,6127,106,8371,1129,0.989
2006-02-01,臺南市(舊),30638,15317,1232,12210,1880,1.446
2017-07-01,屏東縣,25269,11599,570,12134,966,0.979
2006-02-01,臺南縣,27770,22289,1070,3557,854,0.897
2017-07-01,臺東縣,7777,2969,39,4098,671,1.14
2006-02-01,高雄市,69896,48298,1639,15992,3966,0.907
2017-07-01,花蓮縣,9326,4151,27,4605,543,0.912
2006-02-01,高雄市(舊),36574,25038,1063,8348,2125,0.865
2017-07-01,澎湖縣,3488,1455,47,1564,422,1.088
2006-02-01,高雄縣,33322,23260,577,7644,1841,0.957
2017-07-01,基隆市,13703,5515,222,7002,964,1.189
2006-02-01,宜蘭縣,12999,7302,126,3813,1757,1.006
2017-07-01,新竹市,12771,4289,403,6872,1207,0.938
2006-02-01,新竹縣,11708,8894,174,2322,319,0.875
2017-07-01,嘉義市,7560,2704,232,4066,559,0.904
2006-02-01,苗栗縣,14532,10278,211,3341,702,0.932
2017-07-01,金門縣,2590,1008,52,1336,194,0.616
2006-02-01,彰化縣,31410,22906,622,5770,2111,0.853
2017-07-01,連江縣,497,157,39,209,93,1.26
2006-02-01,南投縣,14372,8412,94,4478,1388,0.956
2017-08-01,新北市,96082,24252,4238,57560,10032,0.778
2006-02-01,雲林縣,17366,13615,434,2654,664,0.846
2017-08-01,臺北市,58843,14056,1311,37991,5485,0.707
2006-02-01,嘉義縣,14519,11288,273,2321,637,0.93
2017-08-01,桃園市,76209,33488,38,40800,1883,1.131
2006-02-01,屏東縣,24333,18519,150,4568,1095,0.967
2017-08-01,臺中市,75341,31237,463,39997,3644,0.874
2006-02-01,臺東縣,6789,4539,102,1376,773,1.015
2017-08-01,臺南市,57101,19782,2296,28481,6543,0.977
2006-02-01,花蓮縣,11580,7086,190,3231,1074,1.193
2017-08-01,高雄市,79241,29610,958,41886,6787,0.92
2006-02-01,澎湖縣,3335,2164,47,832,292,1.287
2017-08-01,宜蘭縣,13787,5882,377,6936,592,0.973
2006-02-01,基隆市,12246,6938,159,4343,807,1.117
2017-08-01,新竹縣,15493,6465,113,8235,680,0.908
2006-02-01,新竹市,13378,7458,82,4506,1333,1.221
2017-08-01,苗栗縣,16543,7368,356,7766,1053,0.96
2006-02-01,嘉義市,7624,5941,276,915,492,1.002
2017-08-01,彰化縣,35277,16194,430,17501,1152,0.886
2006-02-01,金門縣,1434,966,9,372,86,0.722
2017-08-01,南投縣,15413,7374,141,7067,831,0.989
2017-08-01,雲林縣,15962,7010,283,7267,1402,0.744
2006-02-01,連江縣,1005,447,173,172,213,3.523
2006-03-01,新北市,92045,59330,4657,21565,6494,0.794
2017-08-01,嘉義縣,15462,5876,101,8356,1130,0.973
2006-03-01,臺北市,77010,43487,1426,26303,5794,0.949
2017-08-01,屏東縣,27524,12244,787,13529,964,1.067
2006-03-01,桃園市,55696,34482,488,15621,5106,0.953
2017-08-01,臺東縣,7747,2918,32,4083,714,1.136
2006-03-01,臺中市,58117,35939,1241,15170,5767,0.73
2017-08-01,花蓮縣,9593,3996,40,5014,543,0.938
2017-08-01,澎湖縣,3507,1439,68,1602,398,1.094
2006-03-01,臺中市(舊),24189,12342,377,8038,3432,0.756
2006-03-01,臺中縣,33927,23597,864,7131,2335,0.713
2017-08-01,基隆市,13132,5002,209,6950,970,1.139
2017-08-01,新竹市,11855,3419,402,6907,1128,0.87
2006-03-01,臺南市,61369,38795,2663,16988,2924,1.062
2017-08-01,嘉義市,7818,2820,225,4197,576,0.936
2006-03-01,臺南市(舊),32697,16017,1523,13238,1920,1.393
2017-08-01,金門縣,2589,1059,53,1274,202,0.615
2006-03-01,臺南縣,28672,22778,1140,3750,1004,0.836
2006-03-01,高雄市,75139,51272,1672,17907,4288,0.88
2017-08-01,連江縣,556,163,39,239,115,1.406
2006-03-01,高雄市(舊),41049,27868,1090,10084,2006,0.877
2017-09-01,新北市,80706,23332,3657,43614,10102,0.675
2006-03-01,高雄縣,34090,23404,581,7824,2281,0.885
2017-09-01,臺北市,64267,17226,1173,40390,5478,0.798
2017-09-01,桃園市,76382,33446,38,40899,1999,1.17
2006-03-01,宜蘭縣,12693,7199,182,3608,1703,0.888
2006-03-01,新竹縣,12101,8709,146,2395,851,0.815
2017-09-01,臺中市,73813,30395,523,39271,3624,0.885
2017-09-01,臺南市,53661,19129,1821,26174,6537,0.948
2006-03-01,苗栗縣,14341,10516,284,2758,783,0.828
2017-09-01,高雄市,79016,29759,904,41660,6693,0.948
2006-03-01,彰化縣,31326,22381,894,5690,2360,0.768
2006-03-01,南投縣,13961,8193,89,4281,1398,0.84
2017-09-01,宜蘭縣,12926,5061,326,6712,827,0.943
2017-09-01,新竹縣,14334,6269,108,7303,654,0.867
2006-03-01,雲林縣,16125,12658,426,2332,709,0.71
2017-09-01,苗栗縣,17050,7190,295,8528,1037,1.024
2006-03-01,嘉義縣,14226,10972,341,2265,649,0.823
2006-03-01,屏東縣,22920,17320,132,4263,1204,0.823
2017-09-01,彰化縣,34468,15559,431,17048,1430,0.895
2006-03-01,臺東縣,6216,4315,74,1289,537,0.84
2017-09-01,南投縣,14967,6870,109,7145,844,0.993
2006-03-01,花蓮縣,10868,6216,188,3256,1209,1.012
2017-09-01,雲林縣,15530,6679,195,7263,1393,0.749
2006-03-01,澎湖縣,2943,1718,56,857,312,1.026
2017-09-01,嘉義縣,15338,5704,79,8437,1119,0.998
2006-03-01,基隆市,11863,7185,217,3703,757,0.978
2017-09-01,屏東縣,26529,11152,1042,13411,924,1.064
2006-03-01,新竹市,14345,8256,54,4684,1351,1.182
2017-09-01,臺東縣,7477,2724,29,4024,700,1.134
2006-03-01,嘉義市,8410,5982,310,1681,438,0.998
2017-09-01,花蓮縣,9411,3887,33,4957,534,0.952
2006-03-01,金門縣,1442,993,9,354,85,0.651
2017-09-01,澎湖縣,3474,1267,62,1739,406,1.118
2006-03-01,連江縣,993,368,176,176,273,3.159
2017-09-01,基隆市,12941,4801,176,6981,984,1.16
2006-04-01,新北市,96091,62993,5379,20459,7260,0.856
2017-09-01,新竹市,12290,3870,235,6943,1242,0.931
2006-04-01,臺北市,72669,39530,1364,25487,6288,0.925
2017-09-01,嘉義市,7787,2804,235,4195,553,0.964
2006-04-01,桃園市,53621,30784,486,16750,5602,0.947
2017-09-01,金門縣,2539,802,43,1328,366,0.62
2006-04-01,臺中市,56301,33961,1120,15394,5826,0.731
2017-09-01,連江縣,565,152,39,254,121,1.476
2006-04-01,臺中市(舊),23285,11537,295,8033,3421,0.753
2017-10-01,新北市,112439,52994,4141,48414,6890,0.91
2006-04-01,臺中縣,33016,22424,825,7361,2405,0.717
2017-10-01,臺北市,63072,16011,1162,40396,5502,0.758
2006-04-01,臺南市,59896,36804,1798,17928,3365,1.071
2017-10-01,桃園市,74176,31243,31,40921,1981,1.098
2006-04-01,臺南市(舊),31416,15276,750,13482,1908,1.383
2017-10-01,臺中市,73177,30180,345,39094,3559,0.848
2006-04-01,臺南縣,28480,21528,1048,4446,1458,0.858
2017-10-01,臺南市,61063,25074,1808,28489,5692,1.044
2006-04-01,高雄市,80960,49461,1662,25194,4643,0.98
2017-10-01,高雄市,88311,38699,900,42050,6661,1.026
2006-04-01,高雄市(舊),47795,26663,1053,17602,2476,1.054
2017-10-01,宜蘭縣,13998,5823,284,7045,845,0.988
2006-04-01,高雄縣,33165,22798,609,7592,2167,0.889
2017-10-01,新竹縣,14929,6486,70,7700,673,0.873
2006-04-01,宜蘭縣,12002,6408,153,3671,1770,0.868
2017-10-01,苗栗縣,17019,7411,220,8346,1042,0.989
2006-04-01,新竹縣,11248,7606,89,2912,641,0.781
2017-10-01,彰化縣,35408,16169,342,17326,1571,0.89
2006-04-01,苗栗縣,14123,10139,287,2890,807,0.842
2017-10-01,南投縣,15312,7197,73,7198,844,0.984
2006-04-01,彰化縣,30862,21826,766,5877,2393,0.782
2017-10-01,雲林縣,15622,6882,211,7088,1440,0.729
2006-04-01,南投縣,13891,8175,97,4183,1437,0.864
2017-10-01,嘉義縣,15459,5704,77,8557,1121,0.974
2006-04-01,雲林縣,16489,12762,434,2550,742,0.75
2017-10-01,屏東縣,29999,13350,1225,14485,939,1.165
2017-10-01,臺東縣,7558,2820,27,4015,697,1.11
2006-04-01,嘉義縣,14124,11041,240,2203,640,0.845
2017-10-01,花蓮縣,9881,4213,31,5129,508,0.967
2006-04-01,屏東縣,22687,16908,171,4290,1318,0.843
2017-10-01,澎湖縣,3471,1274,48,1771,378,1.078
2006-04-01,臺東縣,5960,4136,76,1244,504,0.833
2017-10-01,基隆市,14188,5763,246,7196,983,1.231
2006-04-01,花蓮縣,10202,5638,225,2999,1339,0.981
2017-10-01,新竹市,15826,7411,230,6969,1216,1.16
2006-04-01,澎湖縣,2668,1516,98,720,332,0.963
2017-10-01,嘉義市,11105,6168,191,4189,557,1.33
2006-04-01,基隆市,12580,6896,705,4116,864,1.072
2017-10-01,金門縣,2573,706,34,1392,442,0.606
2006-04-01,新竹市,13512,7534,52,4508,1419,1.15
2017-10-01,連江縣,658,231,36,262,129,1.659
2006-04-01,嘉義市,7811,6111,260,964,475,0.958
2017-11-01,新北市,155178,49778,4007,94635,6757,1.298
2006-04-01,金門縣,1436,990,9,355,83,0.665
2017-11-01,臺北市,59621,15042,1314,37923,5342,0.741
2006-04-01,連江縣,999,319,180,191,309,3.3
2017-11-01,桃園市,75418,30916,807,41831,1863,1.152
2006-05-01,新北市,105224,72541,3720,21525,7438,0.906
2006-05-01,臺北市,82385,44857,1460,29616,6452,1.014
2017-11-01,臺中市,70624,28087,401,38798,3338,0.846
2006-05-01,桃園市,54629,33078,599,15162,5790,0.933
2017-11-01,臺南市,58777,22112,2088,28902,5676,1.039
2006-05-01,臺中市,60258,36323,1212,16674,6049,0.757
2017-11-01,高雄市,83391,34212,933,41580,6665,1.001
2006-05-01,臺中市(舊),25451,12238,386,9299,3527,0.795
2017-11-01,宜蘭縣,12642,5095,337,6348,863,0.923
2006-05-01,臺中縣,34807,24084,825,7375,2522,0.731
2017-11-01,新竹縣,14703,6439,105,7538,621,0.888
2006-05-01,臺南市,64873,39006,1979,19944,3945,1.123
2017-11-01,苗栗縣,20950,6990,248,12752,960,1.259
2006-05-01,臺南市(舊),33728,16017,929,14735,2046,1.436
2017-11-01,彰化縣,34810,15711,381,17385,1334,0.905
2006-05-01,臺南縣,31146,22989,1050,5209,1898,0.908
2017-11-01,南投縣,14553,6762,84,6878,829,0.967
2006-05-01,高雄市,87506,54726,1537,26462,4781,1.025
2017-11-01,雲林縣,15835,6897,197,7220,1521,0.764
2006-05-01,高雄市(舊),51143,30003,886,17742,2512,1.092
2017-11-01,嘉義縣,15218,5364,69,8657,1128,0.991
2006-05-01,高雄縣,36362,24723,651,8719,2269,0.943
2017-11-01,屏東縣,26713,11524,1009,13261,918,1.072
2006-05-01,宜蘭縣,12728,6932,260,3707,1830,0.891
2017-11-01,臺東縣,7227,2517,23,4020,667,1.097
2006-05-01,新竹縣,11970,8076,90,3055,749,0.803
2017-11-01,花蓮縣,10167,3996,30,5667,474,1.029
2006-05-01,苗栗縣,14725,10622,277,2901,925,0.848
2017-11-01,澎湖縣,3197,1185,67,1573,371,1.025
2006-05-01,彰化縣,32847,23303,796,6256,2491,0.805
2017-11-01,基隆市,14745,5383,224,8151,986,1.323
2006-05-01,南投縣,14203,8370,105,4254,1474,0.856
2017-11-01,新竹市,15675,7223,212,7056,1183,1.186
2006-05-01,雲林縣,17533,13336,434,3010,753,0.772
2017-11-01,嘉義市,10833,5832,310,4121,570,1.341
2006-05-01,嘉義縣,15314,12142,265,2041,866,0.888
2017-11-01,金門縣,2393,626,38,1332,397,0.582
2006-05-01,屏東縣,24509,18487,178,4439,1405,0.881
2017-11-01,連江縣,651,195,33,293,129,1.691
2006-05-01,臺東縣,6140,4251,78,1269,541,0.831
2017-12-01,新北市,103232,50077,4096,42009,7051,0.835
2006-05-01,花蓮縣,11027,6210,217,3188,1412,1.027
2017-12-01,臺北市,59237,14315,1184,38534,5204,0.712
2006-05-01,澎湖縣,2784,1643,99,752,289,0.973
2017-12-01,桃園市,75145,32623,26,40602,1893,1.109
2006-05-01,基隆市,12764,6583,1006,4321,853,1.053
2017-12-01,臺中市,72183,29093,383,39222,3484,0.836
2006-05-01,新竹市,14258,8472,85,4176,1525,1.173
2017-12-01,臺南市,60308,22718,1665,30405,5521,1.031
2006-05-01,嘉義市,8577,6587,344,1194,452,1.017
2017-12-01,高雄市,85486,37058,931,40815,6682,0.993
2006-05-01,金門縣,1553,1108,9,353,83,0.692
2017-12-01,宜蘭縣,12726,5312,294,6397,723,0.899
2006-05-01,連江縣,1013,298,204,194,317,3.255
2017-12-01,新竹縣,15706,6865,150,8047,645,0.918
2006-06-01,新北市,107162,72938,3713,23565,6946,0.953
2017-12-01,苗栗縣,20550,6701,299,12550,1e3,1.197
2006-06-01,臺北市,81739,43484,1566,30456,6233,1.039
2017-12-01,彰化縣,35376,15979,518,17546,1332,0.89
2006-06-01,桃園市,60302,33506,589,19729,6477,1.063
2017-12-01,南投縣,15240,7400,97,6902,841,0.981
2006-06-01,臺中市,62403,38596,1175,16969,5663,0.809
2017-12-01,雲林縣,15467,7020,234,6945,1268,0.723
2006-06-01,臺中市(舊),25774,12528,379,9607,3259,0.831
2017-12-01,嘉義縣,15301,5658,83,8429,1131,0.965
2006-06-01,臺中縣,36629,26067,796,7363,2404,0.795
2017-12-01,屏東縣,27331,12760,467,13186,918,1.062
2006-06-01,臺南市,66498,40501,1917,20473,3606,1.189
2017-12-01,臺東縣,8793,2495,28,5606,664,1.292
2006-06-01,臺南市(舊),34855,17196,909,14812,1938,1.533
2017-12-01,花蓮縣,10157,4202,22,5470,462,0.995
2006-06-01,臺南縣,31642,23305,1008,5661,1668,0.954
2017-12-01,澎湖縣,2999,1151,47,1456,345,0.93
2006-06-01,高雄市,82833,53453,1553,23418,4409,1.002
2017-12-01,基隆市,14809,5509,216,8098,986,1.286
2006-06-01,高雄市(舊),47111,28424,989,15562,2137,1.039
2017-12-01,新竹市,14831,6289,262,7082,1198,1.085
2006-06-01,高雄縣,35722,25029,564,7857,2272,0.958
2017-12-01,嘉義市,10624,5738,138,4172,575,1.272
2006-06-01,宜蘭縣,12964,7120,234,3810,1800,0.938
2017-12-01,金門縣,2374,540,42,1381,412,0.558
2006-06-01,新竹縣,12255,8017,91,3277,871,0.848
2017-12-01,連江縣,651,180,36,300,135,1.634
2006-06-01,苗栗縣,14811,10509,313,3051,938,0.882
2006-06-01,彰化縣,33129,23581,614,6489,2446,0.84
2006-06-01,南投縣,14367,8595,102,4277,1392,0.894
2006-06-01,雲林縣,16882,12816,381,2951,734,0.769
2006-06-01,嘉義縣,16184,12534,376,2223,1051,0.97
2006-06-01,屏東縣,25149,18961,216,4669,1303,0.935
2006-06-01,臺東縣,6212,4266,93,1327,526,0.87
2006-06-01,花蓮縣,11013,6158,202,3336,1317,1.061
2006-06-01,澎湖縣,2699,1464,103,774,359,0.976
2006-06-01,基隆市,12160,6128,1119,4155,758,1.037
2006-06-01,新竹市,14294,8308,85,4533,1369,1.214
2006-06-01,嘉義市,8433,6490,318,1215,409,1.033
2006-06-01,金門縣,1596,1124,16,378,78,0.73
2006-06-01,連江縣,1015,303,210,200,302,3.384
2006-07-01,新北市,106424,73136,3841,22940,6507,0.916
2006-07-01,臺北市,84759,43951,2109,32531,6167,1.042
2006-07-01,桃園市,60105,34169,596,19729,5611,1.023
2006-07-01,臺中市,61257,37584,1215,17135,5323,0.768
2006-07-01,臺中市(舊),25446,12310,480,9617,3039,0.793
2006-07-01,臺中縣,35811,25274,735,7518,2285,0.751
2006-07-01,臺南市,64664,37610,2203,21467,3383,1.119
2006-07-01,臺南市(舊),34313,15600,1075,15714,1923,1.459
2006-07-01,臺南縣,30351,22010,1128,5752,1460,0.885
2018-01-01,新北市,121e3,64766,4769,40909,10557,0.979
2006-07-01,高雄市,86375,56782,1443,23675,4475,1.011
2018-01-01,臺北市,65745,17710,1220,41363,5452,0.79
2006-07-01,高雄市(舊),51064,32071,880,15857,2254,1.089
2018-01-01,桃園市,79644,37460,28,40240,1916,1.173
2006-07-01,高雄縣,35311,24711,562,7818,2220,0.916
2018-01-01,臺中市,103446,58534,325,41184,3403,1.197
2006-07-01,宜蘭縣,13319,7342,200,3986,1792,0.932
2018-01-01,臺南市,78020,37908,1910,32316,5885,1.334
2006-07-01,新竹縣,11942,7713,82,3345,802,0.798
2018-01-01,高雄市,89545,39374,989,42509,6674,1.04
2006-07-01,苗栗縣,14221,9953,367,3043,858,0.82
2018-01-01,宜蘭縣,16327,7568,480,7470,810,1.154
2006-07-01,彰化縣,32594,22785,701,6763,2345,0.8
2018-01-01,新竹縣,16424,7776,124,7857,668,0.959
2006-07-01,南投縣,14625,8584,152,4506,1383,0.881
2018-01-01,苗栗縣,19013,8359,331,9269,1054,1.108
2006-07-01,雲林縣,17075,12963,348,3049,715,0.753
2018-01-01,彰化縣,45285,25119,517,18236,1413,1.139
2006-07-01,嘉義縣,15833,12348,282,2311,892,0.92
2018-01-01,南投縣,16881,8857,194,6995,835,1.087
2006-07-01,屏東縣,25912,19687,269,4807,1150,0.933
2018-01-01,雲林縣,17045,7967,317,7333,1429,0.797
2006-07-01,臺東縣,6856,4685,226,1386,558,0.931
2018-01-01,嘉義縣,16569,6691,102,8674,1102,1.046
2006-07-01,花蓮縣,11481,6395,220,3546,1321,1.074
2018-01-01,屏東縣,29026,15067,502,12483,975,1.128
2006-07-01,澎湖縣,2865,1750,3,831,282,1.003
2018-01-01,臺東縣,7471,2856,43,3888,684,1.098
2006-07-01,基隆市,12205,6254,709,4540,701,1.007
2018-01-01,花蓮縣,10552,4515,40,5513,483,1.034
2006-07-01,新竹市,13277,7966,86,3846,1379,1.09
2018-01-01,澎湖縣,3814,1971,53,1466,324,1.182
2006-07-01,嘉義市,8131,6330,266,1189,346,0.963
2018-01-01,基隆市,18149,8577,290,8291,992,1.576
2006-07-01,金門縣,1624,1081,9,429,106,0.714
2018-01-01,新竹市,16532,7479,293,7591,1169,1.208
2006-07-01,連江縣,1004,315,190,198,301,3.255
2018-01-01,嘉義市,11007,5532,298,4450,727,1.318
2006-08-01,新北市,105107,70571,3842,23578,7116,0.904
2018-01-01,金門縣,2466,619,52,1365,429,0.578
2006-08-01,臺北市,83348,44352,1602,31245,6149,1.024
2018-01-01,連江縣,612,161,35,289,126,1.531
2006-08-01,桃園市,59217,32990,592,19819,5816,1.006
2018-02-01,新北市,114116,59460,4144,40570,9943,1.022
2006-08-01,臺中市,60320,36736,1200,17e3,5384,0.756
